Ano;Região;UF;Município;Código Município IBGE;CNPJ Município/SEDUC;Nome Escola;Código Escola;Rede Atendimento;Quantidade Alunos;CNPJ Executora;Nome Executora;Programa;Destinação;Valor Custeio;Valor Capital;Valor Total;Data da Ord. de Pagamento
2024;NORTE;AC;FEIJO;1200302;'04033254000167;ESC SANTO ANTONIO I;12004847;ADMINISTRAÇÃO PÚBLICA ESTADUAL;398;'11657266000128;COMITE EXECUTIVO SANTO ANTONIO I;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;24/06/2024
2024;NORTE;AC;FEIJO;1200302;'04005179000120;ESC SAO SEBASTIAO;12004928;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;19;'12144486000110;COMITE EXECUTIVO CONSORCIO BARES;PDDE EQUIDADE;PDDE ÁGUA 2023;20000;5000;25000;14/11/2024
2024;NORTE;AC;JORDAO;1200328;'84306497000160;ESC ALBIA PINHEIRO DO VALE;12005070;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;37;'14604055000115;CONSELHO ESCOLAR CONSORCIO ALTO TARAUACA;PDDE EQUIDADE;PDDE ÁGUA 2023;20000;5000;25000;12/06/2024
2024;NORTE;AC;JORDAO;1200328;'84306497000160;ESC ALBIA PINHEIRO DO VALE;12005070;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;37;'14604055000115;CONSELHO ESCOLAR CONSORCIO ALTO TARAUACA;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;24/06/2024
2024;NORTE;AC;JORDAO;1200328;'84306497000160;ESC AMAZILIO SAMPAIO;12005088;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;51;'14027178000130;CONSELHO ESCOLAR CONSORCIO LUZ DIVINA;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;24/06/2024
2024;NORTE;AC;JORDAO;1200328;'84306497000160;ESC AMELIA GONCALVES DE FARIAS;12005096;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;35;'14604055000115;CONSELHO ESCOLAR CONSORCIO ALTO TARAUACA;PDDE EQUIDADE;PDDE ÁGUA 2023;20000;5000;25000;12/06/2024
2024;NORTE;AC;JORDAO;1200328;'84306497000160;ESC ATALIBA XIMENES ARAGAO;12005100;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;46;'07578051000144;CONSELHO ESCOLAR OSVALDO SOBRALINO;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;24/06/2024
2024;NORTE;AC;JORDAO;1200328;'84306497000160;ESC CORONEL FLORENCIO DA CUNHA;12005142;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;59;'12113028000114;CONSELHO ESCOLAR CONSORCIO SALVADOR;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;24/06/2024
2024;NORTE;AC;JORDAO;1200328;'84306497000160;ESC NOSSA SENHORA DE GUADALUPE;12005290;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;32;'12113028000114;CONSELHO ESCOLAR CONSORCIO SALVADOR;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;24/06/2024
2024;NORTE;AC;TARAUACA;1200609;'34693564000179;ESC 15 DE JUNHO II;12005401;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;177;'03482500000103;COMITE EXECUTIVO BOA ESPERANCA;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;14/11/2024
2024;NORTE;AC;TARAUACA;1200609;'04033254000167;ESC ARIVAN CARNEIRO PRADO;12005517;ADMINISTRAÇÃO PÚBLICA ESTADUAL;253;'11396227000114;COMITE EXECUTIVO CONSORCIO AURORA;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;24/06/2024
2024;NORTE;AC;TARAUACA;1200609;'04033254000167;ESC BOM JESUS;12005541;ADMINISTRAÇÃO PÚBLICA ESTADUAL;140;'11396188000155;COMITE EXECUTIVO CONSORCIO ITAMARATY;PDDE EQUIDADE;PDDE ÁGUA 2021;22400;5600;28000;01/07/2024
2024;NORTE;AC;TARAUACA;1200609;'04033254000167;ESC BOM JESUS;12005541;ADMINISTRAÇÃO PÚBLICA ESTADUAL;140;'11396188000155;COMITE EXECUTIVO CONSORCIO ITAMARATY;PDDE EQUIDADE;PDDE Campo 2021;18134,9;7772,1;25907;03/12/2024
2024;NORTE;AC;TARAUACA;1200609;'04033254000167;ESC INDIGENA IVA STTIHO;12005550;ADMINISTRAÇÃO PÚBLICA ESTADUAL;102;'03485322000166;COMITE EXECUTIVO IVA STTIHO;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;24/06/2024
2024;NORTE;AC;TARAUACA;1200609;'34693564000179;ESC CEL JOSE MARQUES DE ALBUQUERQUE;12005592;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;200;'06334310000129;COMITE EXECUTIVO PARAISO;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;01/07/2024
2024;NORTE;AC;TARAUACA;1200609;'04033254000167;ESC INDIGENA ESTIRAO DO CAUCHO I;12005827;ADMINISTRAÇÃO PÚBLICA ESTADUAL;295;'05805914000143;COMITE EXECUTIVO ESTIRAO DO CAUCHO;PDDE EQUIDADE;PDDE Campo 2021;20924,4;8967,6;29892;03/12/2024
2024;NORTE;AC;TARAUACA;1200609;'04033254000167;ESC INDIGENA ESTIRAO DO CAUCHO I;12005827;ADMINISTRAÇÃO PÚBLICA ESTADUAL;295;'05805914000143;COMITE EXECUTIVO ESTIRAO DO CAUCHO;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;24/06/2024
2024;NORTE;AC;TARAUACA;1200609;'04033254000167;ESC LIDIA GUIOMARD DOS SANTOS;12005967;ADMINISTRAÇÃO PÚBLICA ESTADUAL;296;'11396188000155;COMITE EXECUTIVO CONSORCIO ITAMARATY;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;24/06/2024
2024;NORTE;AC;TARAUACA;1200609;'04033254000167;ESC MARIA DE LOURDES ALBUQUERQUE DOS SANTOS;12006076;ADMINISTRAÇÃO PÚBLICA ESTADUAL;132;'11396164000104;COMITE EXECUTIVO CONSORCIO VITORIA;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;24/06/2024
2024;NORTE;AC;TARAUACA;1200609;'04033254000167;ESC MARIA DE LOURDES SANTOS CATAO;12006084;ADMINISTRAÇÃO PÚBLICA ESTADUAL;297;'11396227000114;COMITE EXECUTIVO CONSORCIO AURORA;PDDE EQUIDADE;PDDE ÁGUA 2022;25600;6400;32000;27/06/2024
2024;NORTE;AC;TARAUACA;1200609;'04033254000167;ESC MARIA DE LOURDES SANTOS CATAO;12006084;ADMINISTRAÇÃO PÚBLICA ESTADUAL;297;'11396227000114;COMITE EXECUTIVO CONSORCIO AURORA;PDDE EQUIDADE;PDDE Campo 2022;20924,4;8967,6;29892;14/11/2024
2024;NORTE;AC;TARAUACA;1200609;'04033254000167;ESC MARIA DE LOURDES SANTOS CATAO;12006084;ADMINISTRAÇÃO PÚBLICA ESTADUAL;297;'11396227000114;COMITE EXECUTIVO CONSORCIO AURORA;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;24/06/2024
2024;NORTE;AC;MANOEL URBANO;1200344;'04033254000167;ESC ANTONIO NASCIMENTO;12006602;ADMINISTRAÇÃO PÚBLICA ESTADUAL;186;'11509920000156;COMITE EXECUTIVO CONSORCIO JUNTOS CONSTRUIMOS;PDDE EQUIDADE;PDDE ÁGUA 2022;22400;5600;28000;14/11/2024
2024;NORTE;AC;MANOEL URBANO;1200344;'04033254000167;ESC GERALDO GURGEL DE MESQUITA;12006750;ADMINISTRAÇÃO PÚBLICA ESTADUAL;94;'11509920000156;COMITE EXECUTIVO CONSORCIO JUNTOS CONSTRUIMOS;PDDE EQUIDADE;PDDE Campo 2021;18134,9;7772,1;25907;14/11/2024
2024;NORTE;AC;SENA MADUREIRA;1200500;'04033254000167;ESC AFONSO PENA;12007307;ADMINISTRAÇÃO PÚBLICA ESTADUAL;42;'11815126000130;COMITE EXECUTIVO CONSORCIO SENADOR ADALBERTO SENA;PDDE EQUIDADE;PDDE ÁGUA 2023;20000;5000;25000;14/11/2024
2024;NORTE;AC;SENA MADUREIRA;1200500;'04033254000167;ESC ITAMARATY;12007935;ADMINISTRAÇÃO PÚBLICA ESTADUAL;49;'08701940000110;COMITE EXECUTIVO ITAMARATY;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;24/06/2024
2024;NORTE;AC;SENA MADUREIRA;1200500;'04033254000167;ESC JOSE PEJOTA DE MORAIS;12008028;ADMINISTRAÇÃO PÚBLICA ESTADUAL;19;'11887286000195;COMITE EXECUTIVO CONSORCIO RECIFE;PDDE EQUIDADE;PDDE ÁGUA 2023;20000;5000;25000;14/11/2024
2024;NORTE;AC;SENA MADUREIRA;1200500;'04033254000167;ESC JOSE PEJOTA DE MORAIS;12008028;ADMINISTRAÇÃO PÚBLICA ESTADUAL;19;'11887286000195;COMITE EXECUTIVO CONSORCIO RECIFE;PDDE EQUIDADE;PDDE Campo - 2023;16181,9;6935,1;23117;14/11/2024
2024;NORTE;AC;ACRELANDIA;1200013;'84306737000127;ESC ALTINA MAGALHAES DA SILVA;12008966;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;384;'02437372000105;CONSELHO ESCOLAR ALTINA MAGALHAES DA SILVA;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;14/11/2024
2024;NORTE;AC;ACRELANDIA;1200013;'04033254000167;ESC MARIA DE JESUS RIBEIRO;12009164;ADMINISTRAÇÃO PÚBLICA ESTADUAL;115;'01197089000190;COMITE EXECUTIVO MARIA DE JESUS RIBEIRO;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;24/06/2024
2024;NORTE;AC;BUJARI;1200138;'04033254000167;ESC PEDRO ALVARO;12009547;ADMINISTRAÇÃO PÚBLICA ESTADUAL;45;'12013248000176;COMITE EXECUTIVO CONSORCIO ARCO-IRIS;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;24/06/2024
2024;NORTE;AC;BUJARI;1200138;'04033254000167;ESC MARIA DO CARMO RAMOS;12009679;ADMINISTRAÇÃO PÚBLICA ESTADUAL;142;'07175927000101;COMITE EXECUTIVO MARIA DO CARMO RAMOS;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;24/06/2024
2024;NORTE;AC;BUJARI;1200138;'04033254000167;ESC NOSSA SENHORA DA ESPERANCA;12009687;ADMINISTRAÇÃO PÚBLICA ESTADUAL;98;'12013248000176;COMITE EXECUTIVO CONSORCIO ARCO-IRIS;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;24/06/2024
2024;NORTE;AC;PLACIDO DE CASTRO;1200385;'04076733000160;ESC DOMINGOS GALDINO DA SILVA;12010090;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;286;'03171132000174;CONSELHO ESCOLAR DOMINGOS GALDINO;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;6400;25600;32000;14/11/2024
2024;NORTE;AC;PLACIDO DE CASTRO;1200385;'04076733000160;ESC PROF CARLOS JOSE DOS SANTOS;12010626;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;126;'03170418000135;CONSELHO ESCOLAR PROF CARLOS JOSE DOS SANTOS;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;01/07/2024
2024;NORTE;AC;PLACIDO DE CASTRO;1200385;'04033254000167;ESC SAO LUIZ GONZAGA;12010731;ADMINISTRAÇÃO PÚBLICA ESTADUAL;443;'01180781000106;COMITE EXECUTIVO SAO LUIZ GONZAGA;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;6400;25600;32000;24/06/2024
2024;NORTE;AC;PLACIDO DE CASTRO;1200385;'04033254000167;ESC SANTA RITA DE CASSIA;12010790;ADMINISTRAÇÃO PÚBLICA ESTADUAL;37;'11694933000142;COMITE EXECUTIVO CONSORCIO UNIAO;PDDE EQUIDADE;PDDE ÁGUA 2021;20000;5000;25000;01/07/2024
2024;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC AGNALDO MORENO;12011070;ADMINISTRAÇÃO PÚBLICA ESTADUAL;136;'12402403000146;COMITE EXECUTIVO CONSORCIO AGNALDO MORENO;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;24/06/2024
2024;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC ALTO ALEGRE II;12011134;ADMINISTRAÇÃO PÚBLICA ESTADUAL;107;'07444661000155;COMITE EXECUTIVO ALTO ALEGRE II;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;26/11/2024
2024;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC CLINIO BRANDAO;12011401;ADMINISTRAÇÃO PÚBLICA ESTADUAL;467;'01197088000146;COMITE EXECUTIVO CLINIO BRANDAO;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;6400;25600;32000;26/11/2024
2024;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC COLEGIO ACREANO;12011428;ADMINISTRAÇÃO PÚBLICA ESTADUAL;935;'01197077000166;COMITE EXECUTIVO COLEGIO ACREANO;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;6400;25600;32000;26/11/2024
2024;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC NEUTEL MAIA;12011550;ADMINISTRAÇÃO PÚBLICA ESTADUAL;728;'05656654000191;COMITE EXECUTIVO NEUTEL MAIA;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;6400;25600;32000;26/11/2024
2024;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC MARILDA GOUVEIA VIANA;12011932;ADMINISTRAÇÃO PÚBLICA ESTADUAL;698;'01193724000161;COMITE EXECUTIVO MARILDA GOUVEIA VIANA;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;26/11/2024
2024;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC NATALINO DA SILVEIRA BRITO;12011959;ADMINISTRAÇÃO PÚBLICA ESTADUAL;452;'01193726000150;COMITE EXECUTIVO NATALINO DA SILVEIRA BRITO;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;6400;25600;32000;26/11/2024
2024;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC RAIMUNDO HERMINIO DE MELO;12012050;ADMINISTRAÇÃO PÚBLICA ESTADUAL;797;'01187510000182;COMITE EXECUTIVO RAIMUNDO HERMINIO DE MELO;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;6400;25600;32000;26/11/2024
2024;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC SAMUEL BARREIRA;12012092;ADMINISTRAÇÃO PÚBLICA ESTADUAL;342;'03153757000103;COMITE EXECUTIVO SAMUEL BARREIRA;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;26/11/2024
2024;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC ZULEIDE PEREIRA DE SOUZA;12012130;ADMINISTRAÇÃO PÚBLICA ESTADUAL;1073;'00671657000180;COMITE EXECUTIVO ZULEIDE PEREIRA DE SOUZA;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;6400;25600;32000;26/11/2024
2024;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC DR AUGUSTO MONTEIRO;12012297;ADMINISTRAÇÃO PÚBLICA ESTADUAL;77;'03178791000132;COMITE EXECUTIVO DR AUGUSTO MONTEIRO;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;26/11/2024
2024;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC ENA OLIVEIRA DE PAULA;12012416;ADMINISTRAÇÃO PÚBLICA ESTADUAL;29;'01191037000107;COMITE EXECUTIVO ENA OLIVEIRA DE PAULA;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;26/11/2024
2024;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC FRANCISCO SALGADO FILHO;12012505;ADMINISTRAÇÃO PÚBLICA ESTADUAL;549;'01193748000110;COMITE EXECUTIVO FRANCISCO SALGADO FILHO;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;6400;25600;32000;26/11/2024
2024;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC PROF IRENE DANTAS DO NASCIMENTO;12012629;ADMINISTRAÇÃO PÚBLICA ESTADUAL;220;'03191851000157;COMITE EXECUTIVO IRENE DANTAS DO NASCIMENTO;PDDE EQUIDADE;PDDE Campo 2021;20924,4;8967,6;29892;14/11/2024
2024;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC JOAO PAULO I;12012661;ADMINISTRAÇÃO PÚBLICA ESTADUAL;551;'01197073000188;COMITE EXECUTIVO JOAO PAULO I;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;26/11/2024
2024;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC MAJOR JOAO CANCIO;12012823;ADMINISTRAÇÃO PÚBLICA ESTADUAL;277;'03361934000147;COMITE EXECUTIVO MAJOR JOAO CANCIO;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;24/06/2024
2024;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC MANUEL TIAGO LINDOSO;12012858;ADMINISTRAÇÃO PÚBLICA ESTADUAL;123;'08727962000159;COMITE EXECUTIVO TIAGO LINDOSO;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;24/06/2024
2024;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC LOURIVAL SOMBRA PEREIRA LIMA;12013013;ADMINISTRAÇÃO PÚBLICA ESTADUAL;704;'00670677000137;COMITE EXECUTIVO LOURIVAL SOMBRA PEREIRA LIMA;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;26/11/2024
2024;NORTE;AC;SENADOR GUIOMARD;1200450;'04033254000167;ESC NOVA JERUZALEM II;12013188;ADMINISTRAÇÃO PÚBLICA ESTADUAL;68;'12810659000192;COMITE EXECUTIVO NOVA JERUZALEM II;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;26/11/2024
2024;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC SAO PEDRO I;12013595;ADMINISTRAÇÃO PÚBLICA ESTADUAL;519;'02877733000134;COMITE EXECUTIVO SAO PEDRO I;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;6400;25600;32000;24/06/2024
2024;NORTE;AC;SENADOR GUIOMARD;1200450;'04033254000167;ESC SAO JOSE IV;12013811;ADMINISTRAÇÃO PÚBLICA ESTADUAL;60;'03484523000149;COMITE EXECUTIVO SAO JOSE IV;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;26/11/2024
2024;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC THEODOLINA FALCAO MACEDO;12014060;ADMINISTRAÇÃO PÚBLICA ESTADUAL;1059;'05068418000154;COMITE EXECUTIVO THEODOLINA FALCAO MACEDO;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;26/11/2024
2024;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC INSTITUTO SAO JOSE;12014389;ADMINISTRAÇÃO PÚBLICA ESTADUAL;1382;'28581886000123;CAMINHOS DO SABER;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;6400;25600;32000;26/11/2024
2024;NORTE;AC;SENADOR GUIOMARD;1200450;'04033254000167;ESC MARIA JOSE BEZERRA DOS REIS;12014770;ADMINISTRAÇÃO PÚBLICA ESTADUAL;109;'01187511000127;COMITE EXECUTIVO MARIA JOSE BEZERRA DOS REIS;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;24/06/2024
2024;NORTE;AC;SENADOR GUIOMARD;1200450;'04033254000167;ESC PADRE CARLOS CASAVEQUIA;12014877;ADMINISTRAÇÃO PÚBLICA ESTADUAL;148;'00670682000140;COMITE EXECUTIVO PE CARLOS CASAVECHIA;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;24/06/2024
2024;NORTE;AC;SENADOR GUIOMARD;1200450;'04033254000167;ESC RAIMUNDO HERMINIO DE MELO II;12015008;ADMINISTRAÇÃO PÚBLICA ESTADUAL;129;'03179888000160;COMITE EXECUTIVO RAIMUNDO HERMINIO DE MELO II;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;24/06/2024
2024;NORTE;AC;PORTO ACRE;1200807;'04033254000167;ESC NOSSA SENHORA AUXILIADORA;12015466;ADMINISTRAÇÃO PÚBLICA ESTADUAL;53;'03184911000104;COMITE EXECUTIVO NOSSA SENHORA AUXILIADORA;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;26/11/2024
2024;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC SANTA LUCIA II;12015555;ADMINISTRAÇÃO PÚBLICA ESTADUAL;41;'07504610000171;COMITE EXECUTIVO CONSORCIO ADERALDO CORDEIRO BRASIL;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;26/11/2024
2024;NORTE;AC;ASSIS BRASIL;1200054;'04045993000179;ESC EDILSA MARIA BATISTA;12015873;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;260;'03197963000115;CONSELHO ESCOLAR EDILSA MARIA BATISTA;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2023;4000;16000;20000;10/12/2024
2024;NORTE;AC;BRASILEIA;1200104;'04508933000145;ESC FULGENCIO DE PAIVA;12016390;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;37;'12196854000174;CONSELHO ESCOLAR CONSORCIO GESILDA DE FREITAS PAIXAO;PDDE EQUIDADE;PDDE ÁGUA 2024;20000;5000;25000;03/12/2024
2024;NORTE;AC;BRASILEIA;1200104;'04508933000145;ESC GESILDA DE FREITAS PAIXAO;12016420;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;19;'12196854000174;CONSELHO ESCOLAR CONSORCIO GESILDA DE FREITAS PAIXAO;PDDE EQUIDADE;PDDE ÁGUA 2023;20000;5000;25000;14/11/2024
2024;NORTE;AC;BRASILEIA;1200104;'04508933000145;ESC MIZAEL ABRAAHAO SAADY;12016659;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;8;'12615360000187;CONSELHO ESCOLAR CONSORCIO SAO FRANCISCO I;PDDE EQUIDADE;PDDE ÁGUA 2022;20000;5000;25000;17/05/2024
2024;NORTE;AC;BRASILEIA;1200104;'04508933000145;ESC SAO SEBASTIAO II;12016942;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;4;'06256815000112;CONSELHO DAS ESCOLAS DE ZONA RURAL;PDDE EQUIDADE;PDDE ÁGUA 2022;20000;5000;25000;17/05/2024
2024;NORTE;AC;BRASILEIA;1200104;'04508933000145;ESC VALDOMIRO FERREIRA BARROSO;12016993;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;170;'12324007000148;CONSELHO ESCOLAR CONSORCIO VALDOMIRO FERREIRA BARROSO;PDDE EQUIDADE;PDDE Campo 2021;20924,4;8967,6;29892;11/12/2024
2024;NORTE;AC;BRASILEIA;1200104;'04508933000145;ESC INFANTIL VITORIA SALVATIERRA CESAR;12017035;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;296;'02986640000148;PRE-ESCOLAR VITORIA SALVATIERRA CESAR;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2021;4000;16000;20000;11/12/2024
2024;NORTE;AC;XAPURI;1200708;'04033254000167;ESC ESPERANCA DO POVO;12017620;ADMINISTRAÇÃO PÚBLICA ESTADUAL;199;'11492209000136;COMITE EXECUTIVO CONSORCIO ESPERANCA DO POVO;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;26/11/2024
2024;NORTE;AC;XAPURI;1200708;'04033254000167;ESC FLORESTA;12017655;ADMINISTRAÇÃO PÚBLICA ESTADUAL;5;'11488246000170;COMITE EXECUTIVO CONSORCIO BELO HORIZONTE;PDDE EQUIDADE;PDDE ÁGUA 2023;20000;5000;25000;13/06/2024
2024;NORTE;AC;XAPURI;1200708;'04018560000124;ESC LATIFE ZAINE KALUME;12017868;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;243;'02995891000199;COMITE EXECUTIVO LATIFE ZAINE KALUME;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2023;4000;16000;20000;18/12/2024
2024;NORTE;AC;XAPURI;1200708;'04033254000167;ESC PADRE JOSIMO;12017981;ADMINISTRAÇÃO PÚBLICA ESTADUAL;42;'07270990000127;COMITE EXECUTIVO PADRE JOSIMO;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;24/06/2024
2024;NORTE;AC;XAPURI;1200708;'04033254000167;ESC SAO JOSE;12018155;ADMINISTRAÇÃO PÚBLICA ESTADUAL;14;'11488246000170;COMITE EXECUTIVO CONSORCIO BELO HORIZONTE;PDDE EQUIDADE;PDDE ÁGUA 2021;20000;5000;25000;01/07/2024
2024;NORTE;AC;XAPURI;1200708;'04033254000167;ESC SAO MIGUEL;12018163;ADMINISTRAÇÃO PÚBLICA ESTADUAL;71;'07270949000150;COMITE EXECUTIVO SAO MIGUEL;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;24/06/2024
2024;NORTE;AC;XAPURI;1200708;'04033254000167;ESC UNIAO;12018210;ADMINISTRAÇÃO PÚBLICA ESTADUAL;61;'07270970000156;COMITE EXECUTIVO UNIAO;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;24/06/2024
2024;NORTE;AC;JORDAO;1200328;'84306497000160;ESC SANTA MARIA II;12018635;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;40;'12113206000107;CONSELHO ESCOLAR CONSORCIO DA FLORESTA;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;24/06/2024
2024;NORTE;AC;JORDAO;1200328;'84306497000160;ESC INDIGENA NOSSA SENHORA DO PERPETUO SOCORRO;12018643;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;66;'08651881000112;CONSELHO ESCOLAR UNIAO HUNIKUI;PDDE EQUIDADE;PDDE Campo - 2024;18134,9;7772,1;25907;09/12/2024
2024;NORTE;AC;XAPURI;1200708;'04033254000167;ESC CENTRAL DO ESPALHA;12018970;ADMINISTRAÇÃO PÚBLICA ESTADUAL;25;'11604282000152;COMITE EXECUTIVO CONSORCIO CENTRAL DO ESPALHA;PDDE EQUIDADE;PDDE ÁGUA 2021;20000;5000;25000;01/07/2024
2024;NORTE;AC;PLACIDO DE CASTRO;1200385;'04033254000167;ESC ANTONIA DOS REIS AZEVEDO;12019178;ADMINISTRAÇÃO PÚBLICA ESTADUAL;49;'07850547000125;COMITE EXECUTIVO ANTONIA DOS REIS AZEVEDO;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;24/06/2024
2024;NORTE;AC;XAPURI;1200708;'04033254000167;ESC BARBARA VIEIRA DE SANTANA;12019488;ADMINISTRAÇÃO PÚBLICA ESTADUAL;35;'11491882000151;COMITE EXECUTIVO CONSORCIO BARBARA VIEIRA DE SANTANA;PDDE EQUIDADE;Sala de Recursos Multifuncionais 2024;4000;16000;20000;24/06/2024
